title,author,date,comments,rating,link,image,description
East India Company: Превью,Ryzhenkaya,23 августа 2008,1,,https://stopgame.ru/show/25268/east_india_company_preview,https://images.stopgame.ru/games/logos/8175/c452x252/HS2FK7EmFkvl5_LR41PcSw/east_india_company-square.jpg,
Divinity II: Ego Draconis: Превью,Ryzhenkaya,21 августа 2008,13,,https://stopgame.ru/show/25237/divinity_ii_ego_draconis_preview,https://images.stopgame.ru/games/logos/7029/c452x252/-vNCBkqSnm2WrjTtCYXqTg/divinity_2_ego_draconis-square.jpg,
"Сегодня, мама!: Обзор",Мария Народицкая,17 April 2026,0,,https://stopgame.ru/show/25236/segodnya_mama_review,https://images.stopgame.ru/games/logos/9290/c452x252/qnO1bPmlJFsiNRWlNhUUgA/segodnja_mama.jpg,
Grand Theft Auto IV: Обзор,StreLock,20 августа 2008,107,,https://stopgame.ru/show/25197/grand_theft_auto_iv_review,https://images.stopgame.ru/games/logos/8052/c452x252/5psDsbjDkhX4lYbEGbqpeQ/grand_theft_auto_4-square.jpg,
Tiberium: Превью,StBurberry,20 августа 2008,0,,https://stopgame.ru/show/25196/tiberium_preview,https://images.stopgame.ru/games/logos/9214/c452x252/JvwPvJuc-JJGRsUzCxyCsg/tiberium-square.jpg,
Полный привод 2. Даурский марафон: Обзор,The_Max,20 августа 2008,1,,https://stopgame.ru/show/25194/polnyy_privod_2_daurskiy_marafon_review,https://images.stopgame.ru/games/logos/9571/c452x252/jzdooHBvvc2bhZZbL2TYRw/polnyj_privod_2_daurskij_marafon-square.jpg,
Kudos: Rock Legend: Обзор,Михаил Ларионов,19 августа 2008,0,,https://stopgame.ru/show/25166/kudos_rock_legend_review,https://images.stopgame.ru/games/logos/8815/c452x252/e4dG0lnHgb7hfdtI0pU2RQ/kudos_rock_legend.jpg,
Nancy Drew: The Phantom of Venice: Обзор,Мария Народицкая,19 августа 2008,0,,https://stopgame.ru/show/25165/nancy_drew_the_phantom_of_venice_review,https://images.stopgame.ru/games/logos/9508/c452x252/eZLDs9_DRteP6-_q7mTziA/nancy_drew_the_phantom_of_venice-square.jpg,
Operation Flashpoint: Dragon Rising: Превью,Mumby,15 августа 2008,13,,https://stopgame.ru/show/25129/operation_flashpoint_dragon_rising_preview,https://images.stopgame.ru/games/logos/9033/c452x252/EactR-GTElJB6lnF05fufQ/operation_flashpoint_2_dragon_rising-square.jpg,
They: Превью,Михаил Ларионов,15 августа 2008,0,,https://stopgame.ru/show/25127/they_preview,https://images.stopgame.ru/games/logos/9015/c452x252/-3CZUhLU1g3Jodr_Us_Fsw/they-square_1.jpg,
Numen: Contest of Heroes: Превью,Ryzhenkaya,15 августа 2008,3,,https://stopgame.ru/show/25126/numen_contest_of_heroes_preview,https://images.stopgame.ru/games/logos/8753/c452x252/Shyd8gqX6fJ_JEOJFsNTdQ/numen_contest_of_heroes-square.jpg,
Cities XL: Превью,Ryzhenkaya,15 августа 2008,1,,https://stopgame.ru/show/25124/cities_xl_preview,https://images.stopgame.ru/games/logos/9470/c452x252/iMZcLwvpUspPz3jFhjujLw/cities_xl-square.jpg,
Galactic Civilizations 2: Twilight of the Arnor: Обзор,The_Max,15 августа 2008,0,,https://stopgame.ru/show/25123/galactic_civilizations_2_twilight_of_the_arnor_review,https://images.stopgame.ru/games/logos/9023/c452x252/KH6v3Z0MW3N2PK25ab9TQw/galactic_civilizations_2_twilight_of_the_arnor-square.jpg,
The Lost Crown: A Ghosthunting Adventure: Обзор,Мария Народицкая,13 августа 2008,1,,https://stopgame.ru/show/25116/the_lost_crown_a_ghosthunting_adventure_review,https://images.stopgame.ru/games/logos/6787/c452x252/p0H12yMJK-x47RVTqlNjkQ/lost_crown_a_ghosthunting_adventure_the-square.jpg,
Silent Hill: Homecoming: Превью,StreLock,12 августа 2008,0,,https://stopgame.ru/show/25079/silent_hill_homecoming_preview,https://images.stopgame.ru/games/logos/9733/c452x252/l3O2QvQAKc-RZ8bQijaueg/silent_hill_homecoming-square.jpg,
FlatOut: Ultimate Carnage: Обзор,Александр Седых,12 августа 2008,4,,https://stopgame.ru/show/25077/flatout_ultimate_carnage_review,https://images.stopgame.ru/games/logos/8909/c452x252/wgDV89wGNuCY0Q6B_zXhOw/flatout_ultimate_carnage-square.jpg,
Spider-Man: Web of Shadows: Превью,StreLock,12 августа 2008,4,,https://stopgame.ru/show/25076/spider_man_web_of_shadows_preview,https://images.stopgame.ru/games/logos/9580/c452x252/ZJdLNu1boscyqAVlP-mjJA/spider-man_web_of_shadows-square.jpg,
Wheelman: Превью,Ryzhenkaya,9 августа 2008,0,,https://stopgame.ru/show/25067/wheelman_preview,https://images.stopgame.ru/games/logos/8295/c452x252/DGwGNhAEU2BpLVhjvVkirw/wheelman_the-square.jpg,
Tom Clancy's H.A.W.X.: Превью,Михаил Ларионов,8 августа 2008,0,,https://stopgame.ru/show/25035/tom_clancys_hawx_preview,https://images.stopgame.ru/games/logos/9402/c452x252/f5Oa3sByK6MNyDXEP8z-fA/tom_clancys_hawx-square.jpg,
Velvet Assassin: Превью,StBurberry,8 августа 2008,0,,https://stopgame.ru/show/25034/velvet_assassin_preview,https://images.stopgame.ru/games/logos/6626/c452x252/roCbTpDidIpHl-Bjix3Kuw/velvet_assassin-square.jpg,
О.С.П. Как достать квартиру: Обзор,Мария Народицкая,8 августа 2008,0,,https://stopgame.ru/show/25031/osp_kak_dostat_kvartiru_review,https://images.stopgame.ru/games/logos/9646/c452x252/mZl3Eo38H4ycvFQy1sDDtw/osp_kak_dostat_kvartiru-square.jpg,
Mortal Kombat vs. DC Universe: Превью,Максим Кулаков,8 августа 2008,3,,https://stopgame.ru/show/25029/mortal_kombat_vs_dc_universe_preview,https://images.stopgame.ru/games/logos/9727/c452x252/9qh4x1vjBYs3L2dVqLovkQ/mortal_kombat_vs_dc_universe-square.jpg,
F.E.A.R. 2: Project Origin: Превью,Mumby,7 августа 2008,3,,https://stopgame.ru/show/25023/fear_2_project_origin_preview,https://images.stopgame.ru/games/logos/9055/c452x252/kmiaTFnTtVKX8GYCoLzLPw/project_origin-square.jpg,
This Is Vegas: Превью,Ryzhenkaya,7 августа 2008,4,,https://stopgame.ru/show/25015/this_is_vegas_preview,https://images.stopgame.ru/games/logos/9308/c452x252/3K1FbIGBQRZGQTrlnzPbXA/this_is_vegas-square.jpg,
Crazy Machines 2: Обзор,The_Max,6 августа 2008,0,,https://stopgame.ru/show/24991/crazy_machines_2_review,https://images.stopgame.ru/games/logos/8352/c452x252/XALCYZtk0ywWqrCxiUlX6A/crazy_machines_2-square.jpg,
"Алмазный меч, деревянный меч: Обзор",Мария Народицкая,5 августа 2008,4,,https://stopgame.ru/show/24965/almaznyy_mech_derevyannyy_mech_review,https://images.stopgame.ru/games/logos/9143/c452x252/WIrAqjvEsdnu3p6_xBcr_g/almaznyj_mech_derevjannyj_mech-square.jpg,
Ninja Reflex: Steamworks Edition: Обзор,StreLock,1 августа 2008,0,,https://stopgame.ru/show/24947/ninja_reflex_steamworks_edition_review,https://images.stopgame.ru/games/logos/9385/c452x252/3ZVKtzEeOqxTYjxBvnqc7g/ninja_reflex_steamworks_edition-square.jpg,
Battlefield Heroes: Превью,Александр Седых,31 июля 2008,3,,https://stopgame.ru/show/24925/battlefield_heroes_preview,https://images.stopgame.ru/games/logos/9273/c452x252/3HBs0vORhOchoBaOGm8xcw/battlefield_heroes-square.jpg,
Mission Runway: Обзор,skv,31 июля 2008,0,,https://stopgame.ru/show/24924/mission_runway_review,https://images.stopgame.ru/games/logos/9503/c452x252/gWtE1HL_mhXC63dLLNFW8A/mission_runway-square.jpg,
Crysis: Warhead: Превью,skv,31 июля 2008,0,,https://stopgame.ru/show/24923/crysis_warhead_preview,https://images.stopgame.ru/games/logos/9570/c452x252/NkhUAZyRiKrZ_AAKIInKgA/crysis_warhead-square.jpg,
Space Siege: Превью,skv,31 июля 2008,1,,https://stopgame.ru/show/24922/space_siege_preview,https://images.stopgame.ru/games/logos/8946/c452x252/eTVMahxlHIkjRCU1GUnfaw/space_siege-square.jpg,
Sacred 2: Fallen Angel: Превью,Ryzhenkaya,29 июля 2008,1,,https://stopgame.ru/show/24892/sacred_2_fallen_angel_preview,https://images.stopgame.ru/games/logos/6941/c452x252/61kGSeKu6lxEi6G9KzDBIA/sacred_2_fallen_angel-square.jpg,
ArmA II: Превью,Ryzhenkaya,29 июля 2008,10,,https://stopgame.ru/show/24891/arma_ii_preview,https://images.stopgame.ru/games/logos/9064/c452x252/BiOKcOW_eG526lM4LGRrTw/arma_2-square.jpg,
Age of Conan: Hyborian Adventures: Обзор,Александр Седых,29 июля 2008,5,,https://stopgame.ru/show/24890/age_of_conan_hyborian_adventures_review,https://images.stopgame.ru/games/logos/6251/c452x252/eErYTPM3poXC59Zvx9vVIg/age_of_conan_hyborian_adventures-square.jpg,
Elements of Destruction: Обзор,StBurberry,27 июля 2008,0,,https://stopgame.ru/show/24877/elements_of_destruction_review,https://images.stopgame.ru/games/logos/9504/c452x252/OmnXaYyepVOu4YLQNBH38w/elements_of_destruction-square.jpg,
Mafia II: Превью,Максим Кулаков,24 июля 2008,71,,https://stopgame.ru/show/24835/mafia_ii_preview,https://images.stopgame.ru/games/logos/9024/c452x252/PSEIf84n9Ln0Eg7DX7RN3A/mafia_2-square.jpg,
NecroVisioN: Превью,Михаил Ларионов,24 июля 2008,0,,https://stopgame.ru/show/24834/necrovision_preview,https://images.stopgame.ru/games/logos/8132/c452x252/GkqS8TPqLl-9HAea7qI45w/necrovision-square.jpg,
Burnout Paradise: Превью,StreLock,24 июля 2008,9,,https://stopgame.ru/show/24832/burnout_paradise_preview,https://images.stopgame.ru/games/logos/9484/c452x252/3qN9foIniXYe-ntViJil8Q/burnout_paradise-square_3.jpg,
Devil May Cry 4: Обзор,Mumby,22 июля 2008,20,,https://stopgame.ru/show/24773/devil_may_cry_4_review,https://images.stopgame.ru/games/logos/8694/c452x252/bnEpKlJ40Hp8TNznD3rYyg/devil_may_cry_4-square_1.jpg,
WorldShift: Обзор,skv,22 июля 2008,0,,https://stopgame.ru/show/24754/worldshift_review,https://images.stopgame.ru/games/logos/8875/c452x252/t09d-ZYOoARKvgYT6a-cBA/worldshift-square.jpg,
The Chronicles of Narnia: Prince Caspian: Обзор,skv,22 июля 2008,0,,https://stopgame.ru/show/24753/the_chronicles_of_narnia_prince_caspian_review,https://images.stopgame.ru/games/logos/8961/c452x252/tiEy2rECycj2g3moYso7dw/chronicles_of_narnia_prince_caspian_the-square_1.jpg,
The Settlers: Rise of an Empire - The Eastern Realm: Обзор,skv,21 июля 2008,0,,https://stopgame.ru/show/24751/the_settlers_rise_of_an_empire_the_eastern_realm_review,https://images.stopgame.ru/games/logos/9287/c452x252/zNk9WwO-H9qjcL_l7DyDpA/settlers_rise_of_an_empire_empire_of_the_east_the-square.jpg,
"Операция ""Багратион"": Превью",StBurberry,21 июля 2008,0,,https://stopgame.ru/show/24750/operaciya_bagration_preview,https://images.stopgame.ru/games/logos/9676/c452x252/3psWWSZ35tQrgKQO6vFGVQ/operacija_bagration.jpg,
Donkey Xote: Обзор,skv,21 июля 2008,2,,https://stopgame.ru/show/24746/donkey_xote_review,https://images.stopgame.ru/games/logos/9501/c452x252/ARYezAFebiQyNYQgylxx2Q/donkey_xote-square.jpg,
The Sims 2: Обзор,Михаил Ларионов,21 июля 2008,1,,https://stopgame.ru/show/24745/the_sims_2_review,https://images.stopgame.ru/games/logos/4162/c452x252/LKeqEuIVRvTVUdJiOkhHcQ/sims_2_the-square_2.jpg,
Prototype: Превью,Максим Кулаков,17 июля 2008,63,,https://stopgame.ru/show/24685/prototype_preview,https://images.stopgame.ru/games/logos/9002/c452x252/CUnR1NjE1S4QpaLsMgH1Rw/prototype_2008-square.jpg,
Fable II: Превью,Ryzhenkaya,16 июля 2008,29,,https://stopgame.ru/show/24654/fable_ii_preview,https://images.stopgame.ru/games/logos/9658/c452x252/85JK_5fn1XNcuZIYoo3c6w/fable_2-square.jpg,
Command & Conquer: Red Alert 3: Превью,Ryzhenkaya,15 июля 2008,0,,https://stopgame.ru/show/24641/command_and_conquer_red_alert_3_preview,https://images.stopgame.ru/games/logos/9320/c452x252/fZeLh9TxWWEs1mQWHeHUPQ/command_and_conquer_red_alert_3-square.jpg,
Ghostbusters: The Video Game: Превью,Михаил Ларионов,15 июля 2008,6,,https://stopgame.ru/show/24638/ghostbusters_the_video_game_preview,https://images.stopgame.ru/games/logos/9186/c452x252/pQYZt72qx9vFIr1dVh1lUw/ghostbusters-square.jpg,
Spore: Превью,StBurberry,15 июля 2008,1,,https://stopgame.ru/show/24635/spore_preview,https://images.stopgame.ru/games/logos/6380/c452x252/tRZn5Ck3YSV-tAzPyx-02w/spore-square.jpg,
Alan Wake: Превью,StBurberry,12 июля 2008,18,,https://stopgame.ru/show/24591/alan_wake_preview,https://images.stopgame.ru/games/logos/6300/c452x252/HVDvQ72T_fqBkRwnsMEDhg/alan_wake-square.jpg,
Анабиоз: Сон разума: Превью,Максим Кулаков,12 июля 2008,0,,https://stopgame.ru/show/24589/anabioz_son_razuma_preview,https://images.stopgame.ru/games/logos/7902/c452x252/CqugNEkZCvyvsaKpRAhL-g/anabioz_son_razuma-square.jpg,
S.T.A.L.K.E.R.: Clear Sky: Превью,Максим Кулаков,9 июля 2008,11,,https://stopgame.ru/show/24578/stalker_clear_sky_preview,https://images.stopgame.ru/games/logos/8954/c452x252/c1fnX3WxhMA4nq5k7hvvYA/stalker_clear_sky-square_1.jpg,
Diablo III: Превью,Mumby,9 июля 2008,23,,https://stopgame.ru/show/24577/diablo_iii_preview,https://images.stopgame.ru/games/logos/9617/c452x252/rm4NeycXIH-SqyJ4qaWiaA/diablo_3-square_1.jpg,
Just Cause 2: Превью,Михаил Ларионов,8 июля 2008,29,,https://stopgame.ru/show/24565/just_cause_2_preview,https://images.stopgame.ru/games/logos/8422/c452x252/j0ZQESO1sRzzWbq4f2Sevw/just_cause_2-square.jpg,
Alone in the Dark (2008): Обзор,Максим Кулаков,7 июля 2008,17,,https://stopgame.ru/show/24562/alone_in_the_dark_2008_review,https://images.stopgame.ru/games/logos/7910/c452x252/A72iF1vahteBzfCBzXOAFQ/alone_in_the_dark_2008-square_1.jpg,
Mirror's Edge: Превью,Михаил Ларионов,7 июля 2008,2,,https://stopgame.ru/show/24554/mirrors_edge_preview,https://images.stopgame.ru/games/logos/8955/c452x252/rENkMShH3gFf5-ZVKY8hqg/mirrors_edge-square.jpg,
Fallout 3: Превью,Максим Кулаков,6 июля 2008,8,,https://stopgame.ru/show/24553/fallout_3_preview,https://images.stopgame.ru/games/logos/6964/c452x252/KuyUztsg4Z7aEDi5VxPw-A/fallout_3-square.jpg,
Sublustrum: Обзор,Мария Народицкая,6 июля 2008,8,,https://stopgame.ru/show/24552/sublustrum_review,https://images.stopgame.ru/games/logos/9167/c452x252/ckkKHIxHwVkhnZLS-hMluw/sublustrum-square.jpg,
Kung Fu Panda: Обзор,Максим Кулаков,3 июля 2008,4,,https://stopgame.ru/show/24465/kung_fu_panda_review,https://images.stopgame.ru/games/logos/9433/c452x252/XRsIf2rUvwk0WnzVGLyuhA/kung_fu_panda-square.jpg,
Предтечи: Превью,Мария Народицкая,3 июля 2008,7,,https://stopgame.ru/show/24460/predtechi_preview,https://images.stopgame.ru/games/logos/6453/c452x252/tm-dnovlu0vkro9jrNlErg/predtechi-square.jpg,
Тургор: Обзор,The_Max,29 июня 2008,10,,https://stopgame.ru/show/24429/turgor_review,https://images.stopgame.ru/games/logos/8711/c452x252/2wWkVbQkRpWOlRfj3vvcUg/turgor-square.jpg,
Jack Keane: Обзор,Mumby,27 июня 2008,0,,https://stopgame.ru/show/24427/jack_keane_review,https://images.stopgame.ru/games/logos/7295/c452x252/aji_5wC1bz5_KNzjWrSRkQ/jack_keane-square.jpg,
X-Team: Обзор,The_Max,24 июня 2008,0,,https://stopgame.ru/show/24389/x_team_review,https://images.stopgame.ru/games/logos/8751/c452x252/30XQfo3Kr4rXtEsZ347rjg/x-team_day_of_freedom-square.jpg,
Overclocked: A History of Violence: Обзор,skv,22 июня 2008,0,,https://stopgame.ru/show/24378/overclocked_a_history_of_violence_review,https://images.stopgame.ru/games/logos/6970/c452x252/ukIdzSXs9qVYKxSKIdRp3w/overclocked-square.jpg,
The Incredible Hulk: Обзор,Максим Кулаков,19 июня 2008,4,,https://stopgame.ru/show/24344/the_incredible_hulk_review,https://images.stopgame.ru/games/logos/9379/c452x252/ORBmPXUtPWJ3gZi01ibjnA/incredible_hulk_the-square.jpg,
LEGO Indiana Jones: The Original Adventures: Обзор,The_Max,19 июня 2008,1,,https://stopgame.ru/show/24341/lego_indiana_jones_the_original_adventures_review,https://images.stopgame.ru/games/logos/8998/c452x252/ZGm7LEWbKrsUG-omAwAwVA/lego_indiana_jones_the_videogame-square.jpg,
Dracula: Origin: Обзор,skv,15 июня 2008,0,,https://stopgame.ru/show/24307/dracula_origin_review,https://images.stopgame.ru/games/logos/8730/c452x252/hNeO6vy5cGXMd8W08tK-Qg/dracula_origin-square.jpg,
Geo-Political Simulator: Обзор,skv,15 июня 2008,0,,https://stopgame.ru/show/24306/geo_political_simulator_review,https://images.stopgame.ru/games/logos/9598/c452x252/GhxW2Qx2xMtuVXrtLXa0lQ/geo-political_simulator-square.jpg,
Lost Empire: Immortals: Обзор,skv,15 июня 2008,0,,https://stopgame.ru/show/24304/lost_empire_immortals_review,https://images.stopgame.ru/games/logos/9296/c452x252/VEjbEKiLOv3rbMW4EDXpAw/lost_empire_immortals-square_1.jpg,
Mass Effect: Обзор,Максим Кулаков,14 июня 2008,26,,https://stopgame.ru/show/24303/mass_effect_review,https://images.stopgame.ru/games/logos/8423/c452x252/gvfWmnzvhwLRnuYMvIZCEg/mass_effect-square.jpg,
Sniper: Art of Victory: Обзор,skv,12 июня 2008,3,,https://stopgame.ru/show/24251/sniper_art_of_victory_review,https://images.stopgame.ru/games/logos/9257/c452x252/AyVrptRh6u3uf8gvok6mPQ/sniper_art_of_victory-square.jpg,
Terrorist Takedown 2: Обзор,skv,10 июня 2008,2,,https://stopgame.ru/show/24247/terrorist_takedown_2_review,https://images.stopgame.ru/games/logos/9199/c452x252/aqkcv3dl9pMIefdo-5oWWw/terrorist_takedown_2-square.jpg,
UEFA Euro 2008: Обзор,skv,9 июня 2008,0,,https://stopgame.ru/show/24226/uefa_euro_2008_review,https://images.stopgame.ru/games/logos/9298/c452x252/MfPHeaYaK8eCq7_lTBXNuQ/uefa_euro_2008-square.jpg,
Race Driver: GRID: Обзор,Максим Кулаков,9 июня 2008,24,,https://stopgame.ru/show/24198/race_driver_grid_review,https://images.stopgame.ru/games/logos/8762/c452x252/EdMpskpmUcdLGPqfgA8eiA/race_driver_grid-square.jpg,
Penumbra: Black Plague: Обзор,skv,9 июня 2008,8,,https://stopgame.ru/show/24197/penumbra_black_plague_review,https://images.stopgame.ru/games/logos/9078/c452x252/0C6YkeFcJKrOxuIPSsf68Q/penumbra_black_plague-square_1.jpg,
Hour of Victory: Обзор,StBurberry,8 июня 2008,1,,https://stopgame.ru/show/24193/hour_of_victory_review,https://images.stopgame.ru/games/logos/8628/c452x252/GacxbOOES8EkPjjKD78ZTw/hour_of_victory-square.jpg,
Warhammer: Mark of Chaos - Battle March: Обзор,skv,5 июня 2008,1,,https://stopgame.ru/show/24183/warhammer_mark_of_chaos_battle_march_review,https://images.stopgame.ru/games/logos/9025/c452x252/OSGHsh4t2K9dh6dLR_il3Q/warhammer_battle_march-square.jpg,
Europa Universalis: Rome: Обзор,skv,24 мая 2008,0,,https://stopgame.ru/show/24079/europa_universalis_rome_review,https://images.stopgame.ru/games/logos/9110/c452x252/TUTa8DOMsZJ8TJ8VQOZaKA/europa_universalis_rome-square.jpg,
Silent Hunter 4: Wolves of the Pacific - U-Boat Missions: Обзор,skv,5 мая 2008,0,,https://stopgame.ru/show/23926/silent_hunter_4_wolves_of_the_pacific_u_boat_missions_review,https://images.stopgame.ru/games/logos/9342/c452x252/J6N2LLcJNyBredI2HdsBXw/silent_hunter_4_wolves_of_the_pacific_u-boat_missions-square.jpg,
Sledgehammer: Обзор,skv,5 мая 2008,0,,https://stopgame.ru/show/23925/sledgehammer_review,https://images.stopgame.ru/games/logos/9018/c452x252/ODo_DrcYIwDXy2Yoqf4VNQ/sledgehammer-square.jpg,
Tom Clancy's Rainbow Six: Vegas 2: Обзор,skv,5 мая 2008,4,,https://stopgame.ru/show/23924/tom_clancys_rainbow_six_vegas_2_review,https://images.stopgame.ru/games/logos/9187/c452x252/TIWWdsvE8PqKRPjTYIf9ng/tom_clancys_rainbow_six_vegas_2-square_1.jpg,
Turok (2008): Обзор,Максим Кулаков,4 мая 2008,3,,https://stopgame.ru/show/23918/turok_2008_review,https://images.stopgame.ru/games/logos/9164/c452x252/C1DRnxLMCWBpl2ZTrznqKw/turok_2008-square.jpg,
Assassin's Creed: Обзор,skv,4 мая 2008,43,,https://stopgame.ru/show/23917/assassins_creed_review,https://images.stopgame.ru/games/logos/8170/c452x252/BL-XLZxMP9V9HB4zAlCFMQ/assassins_creed-square.jpg,
The Spiderwick Chronicles: Обзор,skv,4 мая 2008,0,,https://stopgame.ru/show/23916/the_spiderwick_chronicles_review,https://images.stopgame.ru/games/logos/9029/c452x252/RWoeOp164usiciod9cNQxA/spiderwick_chronicles_the-square.jpg,
Hollywood Pictures 2: Обзор,The_Max,3 мая 2008,0,,https://stopgame.ru/show/23914/hollywood_pictures_2_review,https://images.stopgame.ru/games/logos/8639/c452x252/pbwdCS6bl0Zo7h62M4KbVA/hollywood_pictures_2.jpg,
Смерть шпионам: Момент истины: Обзор,The_Max,30 апреля 2008,6,,https://stopgame.ru/show/23903/smert_shpionam_moment_istiny_review,https://images.stopgame.ru/games/logos/8867/c452x252/5uu2tZrRyez_QZ7pP7cLwA/smert_shpionam_moment_istiny-square.jpg,
Imperium Romanum: Обзор,skv,24 апреля 2008,2,,https://stopgame.ru/show/23836/imperium_romanum_review,https://images.stopgame.ru/games/logos/9315/c452x252/1gKCr9OVtQbSWkkLMHT0NQ/imperium_romanum-square.jpg,
Command & Conquer 3: Kane's Wrath: Обзор,skv,22 апреля 2008,4,,https://stopgame.ru/show/23807/command_and_conquer_3_kanes_wrath_review,https://images.stopgame.ru/games/logos/9034/c452x252/O1buzh-8LpNNMPoR_PDeyg/command_and_conquer_3_kanes_wrath-square.jpg,
Золотая Орда: Обзор,skv,5 апреля 2008,1,,https://stopgame.ru/show/23663/zolotaya_orda_review,https://images.stopgame.ru/games/logos/8795/c452x252/ekzZY9ehTRoMxXB6RHKxpQ/zolotaja_orda-square.jpg,
Стритрейсеры: Обзор,skv,2 апреля 2008,1,,https://stopgame.ru/show/23613/stritreysery_review,https://images.stopgame.ru/games/logos/9328/c452x252/McQmiEoN1PHj-9QfEr8e9A/stritrejsery-square.jpg,
Warhammer 40.000: Dawn of War - Soulstorm: Обзор,skv,2 апреля 2008,4,,https://stopgame.ru/show/23612/warhammer_40000_dawn_of_war_soulstorm_review,https://images.stopgame.ru/games/logos/9092/c452x252/f_OD2WMqstbFq_xa3NEsMQ/warhammer_40000_dawn_of_war_soulstorm-square_1.jpg,
Полный привод 2: УАЗ 4X4: Обзор,The_Max,1 апреля 2008,0,,https://stopgame.ru/show/23606/polnyy_privod_2_uaz_4x4_review,https://images.stopgame.ru/games/logos/9311/c452x252/c9XOy-qBASvpBM2i6RLR0Q/polnyj_privod_2_uaz_4x4-square.jpg,
Frontlines: Fuel of War: Обзор,skv,1 апреля 2008,0,,https://stopgame.ru/show/23605/frontlines_fuel_of_war_review,https://images.stopgame.ru/games/logos/7953/c452x252/AspSIHhDCEpVPHpKi2CpSA/frontlines_fuel_of_war-square.jpg,
Территория тьмы: Обзор,skv,28 марта 2008,1,,https://stopgame.ru/show/23584/territoriya_tmy_review,https://images.stopgame.ru/games/logos/7895/c452x252/Zd1R3ON3Yk1yHqHviH08bA/territorija_tmy-square.jpg,
The Sims 2: FreeTime: Обзор,skv,28 марта 2008,0,,https://stopgame.ru/show/23583/the_sims_2_freetime_review,https://images.stopgame.ru/games/logos/9211/c452x252/jAGRxEPHPLXlgSEOZ9TeSQ/sims_2_freetime_the-square.jpg,
Lost: Via Domus: Обзор,skv,23 марта 2008,2,,https://stopgame.ru/show/23578/lost_via_domus_review,https://images.stopgame.ru/games/logos/8561/c452x252/xflsPibEtER1e-XfKcDhiQ/lost_via_domus-square.jpg,
RACE 07: Official WTCC Game: Обзор,StBurberry,14 марта 2008,1,,https://stopgame.ru/show/23522/race_07_official_wtcc_game_review,https://images.stopgame.ru/games/logos/8823/c452x252/KcaeFw_62CoRkvAU8alWMg/race_07_official_wtcc_game-square.jpg,
Beowulf: The Game: Обзор,skv,12 марта 2008,2,,https://stopgame.ru/show/23517/beowulf_the_game_review,https://images.stopgame.ru/games/logos/7869/c452x252/FmpHrwic8EXZeBwKuOoMEA/beowulf-square_1.jpg,
Conflict: Denied Ops: Обзор,skv,12 марта 2008,0,,https://stopgame.ru/show/23516/conflict_denied_ops_review,https://images.stopgame.ru/games/logos/9028/c452x252/I-VqkCs6iVmT0No6t57Gtw/conflict_denied_ops-square.jpg,
Обитаемый остров: Землянин: Обзор,The_Max,29 февраля 2008,0,,https://stopgame.ru/show/23448/obitaemyy_ostrov_zemlyanin_review,https://images.stopgame.ru/games/logos/6487/c452x252/siH2k5I8CZbm_MfIAfGcbA/obitaemyj_ostrov_zemljanin-square_1.jpg,
The Sims: Castaway Stories: Обзор,skv,28 февраля 2008,0,,https://stopgame.ru/show/23447/the_sims_castaway_stories_review,https://images.stopgame.ru/games/logos/9000/c452x252/Jkgeov35BFH5YhdrQn2q6w/sims_castaway_stories_the-square.jpg,
Painkiller: Overdose: Обзор,skv,26 февраля 2008,0,,https://stopgame.ru/show/23417/painkiller_overdose_review,https://images.stopgame.ru/games/logos/8948/c452x252/4nXrIMJ-8Mf-mevcRP7sCw/painkiller_overdose-square_1.jpg,
Sudden Strike 3: Arms for Victory: Обзор,skv,26 февраля 2008,1,,https://stopgame.ru/show/23416/sudden_strike_3_arms_for_victory_review,https://images.stopgame.ru/games/logos/4985/c452x252/UlMftwBfya_bH7b3dJiVMQ/sudden_strike_3_arms_for_victory-square.jpg,
Sherlock Holmes: Nemesis: Обзор,skv,26 февраля 2008,1,,https://stopgame.ru/show/23415/sherlock_holmes_nemesis_review,https://images.stopgame.ru/games/logos/8932/c452x252/UyuJcxgK8nmuGYsLLlpWJQ/sherlock_holmes_nemesis-square.jpg,
Football Manager 2008: Обзор,The_Max,18 февраля 2008,0,,https://stopgame.ru/show/23337/football_manager_2008_review,https://images.stopgame.ru/games/logos/9001/c452x252/dGQyniE-l53zuhLzZxkaSw/football_manager_2008-square.jpg,
Hellgate: London: Обзор,skv,12 февраля 2008,13,,https://stopgame.ru/show/23287/hellgate_london_review,https://images.stopgame.ru/games/logos/6293/c452x252/5rbA7uqFpZoQXZWS5CG1lw/hellgate_london-square.jpg,
Need for Speed: ProStreet: Обзор,skv,11 февраля 2008,11,,https://stopgame.ru/show/23285/need_for_speed_prostreet_review,https://images.stopgame.ru/games/logos/8833/c452x252/t4Xrd7qWs6iCy-k5nrnwtw/need_for_speed_prostreet-square.jpg,
Empire Earth III: Обзор,skv,7 февраля 2008,1,,https://stopgame.ru/show/23253/empire_earth_iii_review,https://images.stopgame.ru/games/logos/8643/c452x252/mEVUnUdnEBV00aEd5n1c6g/empire_earth_3-square.jpg,
BlackSite: Area 51: Обзор,skv,6 февраля 2008,1,,https://stopgame.ru/show/23246/blacksite_area_51_review,https://images.stopgame.ru/games/logos/8625/c452x252/9cIjrS8xYkLE1Km-Vu2tng/blacksite_area_51-square.jpg,
